55,S02D28,Drift,6.583,0.033,16.51,0.625,0,9.93,0.79,0,0,0,0,0,0
56,S02S3,Instrument,6.583,0,16.51,0.625,0,9.93,0.79,0,0,0,0,0,0
57,S02D29,Drift,6.66,0.077,16.31,0.63,0,10.18,0.797,0,0,0,0,0,0
58,S02K4,Kicker,6.718,0.057,16.16,0.633,0,10.37,0.803,0,0,0,0,0,0
59,S02D30,Drift,6.749,0.031,16.08,0.635,0,10.47,0.806,0,0,0,0,0,0
60,L02D1,Drift,6.789,0.041,15.97,0.638,0,10.61,0.81,0,0,0,0,0,0
61,L02C1,Lcavity,10.856,4.067,5.62,1.112,0,27.72,1.065,0,0,0,21000000,23,2998500000
62,L02D2,Drift,10.897,0.042,5.56,1.119,0,27.92,1.066,0,0,0,0,0,0
63,S03D1,Drift,11.087,0.19,5.31,1.154,0,28.84,1.073,0,0,0,0,0,0
64,S03BPM1,Monitor,11.297,0.21,5.06,1.195,0,29.87,1.08,0,0,0,0,0,0
65,S03D2,Drift,11.385,0.088,4.96,1.212,0,30.31,1.083,0,0,0,0,0,0
66,S03Q1,Quadrupole,11.547,0.162,4.92,1.245,0,30.36,1.088,0,0,-0.972061728,0,0,0
67,S03D3,Drift,11.647,0.1,4.97,1.266,0,29.9,1.092,0,0,0,0,0,0
68,S03D4,Drift,11.747,0.1,5.03,1.286,0,29.46,1.095,0,0,0,0,0,0
69,S03D5,Drift,11.772,0.025,5.05,1.29,0,29.35,1.096,0,0,0,0,0,0
70,S03K1,Kicker,11.822,0.05,5.08,1.3,0,29.12,1.098,0,0,0,0,0,0
71,S03D6,Drift,11.847,0.025,5.09,1.305,0,29.01,1.098,0,0,0,0,0,0
72,S03D7,Drift,11.867,0.02,5.11,1.309,0,28.93,1.099,0,0,0,0,0,0
73,S03D8,Drift,11.911,0.043,5.14,1.318,0,28.74,1.101,0,0,0,0,0,0
74,S03S1,Instrument,11.911,0,5.14,1.318,0,28.74,1.101,0,0,0,0,0,0
75,S03D9,Drift,11.987,0.077,5.19,1.332,0,28.4,1.103,0,0,0,0,0,0
76,S03D10,Drift,12.05,0.063,5.24,1.345,0,28.13,1.106,0,0,0,0,0,0
77,L03D1,Drift,12.092,0.042,5.27,1.352,0,27.95,1.107,0,0,0,0,0,0
78,L03C1,Lcavity,16.159,4.067,11.9,1.897,0,13.29,1.321,0,0,0,11000000,-8,2998500000
79,L03D2,Drift,16.2,0.042,12,1.9,0,13.18,1.325,0,0,0,0,0,0
80,S04D1,Drift,16.31,0.11,12.28,1.909,0,12.88,1.333,0,0,0,0,0,0
81,S04D2,Drift,16.335,0.025,12.34,1.911,0,12.81,1.335,0,0,0,0,0,0
82,S04K1,Kicker,16.385,0.05,12.47,1.915,0,12.68,1.339,0,0,0,0,0,0
83,S04D3,Drift,16.395,0.01,12.49,1.916,0,12.65,1.34,0,0,0,0,0,0
84,S04D4,Drift,16.418,0.023,12.55,1.918,0,12.59,1.341,0,0,0,0,0,0
85,S04Q1,Quadrupole,16.58,0.162,12.77,1.931,0,12.37,1.354,0,0,0.621796296,0,0,0
86,S04D5,Drift,16.604,0.024,12.77,1.933,0,12.37,1.356,0,0,0,0,0,0
87,S04D6,Drift,16.681,0.076,12.77,1.939,0,12.37,1.363,0,0,0,0,0,0
88,S04BPM1,Monitor,16.891,0.21,12.79,1.955,0,12.36,1.38,0,0,0,0,0,0
89,S04D7,Drift,16.915,0.025,12.8,1.957,0,12.35,1.382,0,0,0,0,0,0
90,S04D8,Drift,16.938,0.023,12.8,1.959,0,12.35,1.383,0,0,0,0,0,0
91,S04Q2,Quadrupole,17.1,0.162,12.76,1.971,0,12.41,1.397,0,0,0.166333951,0,0,0
92,S04D9,Drift,17.135,0.035,12.74,1.974,0,12.43,1.399,0,0,0,0,0,0
93,S04D10,Drift,17.27,0.135,12.67,1.985,0,12.52,1.41,0,0,0,0,0,0
94,S04D11,Drift,17.314,0.043,12.65,1.988,0,12.55,1.414,0,0,0,0,0,0
95,S04S1,Instrument,17.314,0,12.65,1.988,0,12.55,1.414,0,0,0,0,0,0
96,S04D12,Drift,17.39,0.077,12.61,1.994,0,12.61,1.42,0,0,0,0,0,0
97,S04D13,Drift,17.415,0.025,12.6,1.996,0,12.63,1.422,0,0,0,0,0,0
98,S04D14,Drift,17.438,0.023,12.59,1.998,0,12.64,1.424,0,0,0,0,0,0
99,S04Q3,Quadrupole,17.6,0.162,12.64,2.011,0,12.63,1.436,0,0,-0.387753704,0,0,0
100,S04D15,Drift,17.635,0.035,12.68,2.014,0,12.61,1.439,0,0,0,0,0,0
101,S04D16,Drift,17.65,0.015,12.69,2.015,0,12.59,1.44,0,0,0,0,0,0
102,S04BPM2,Monitor,17.86,0.21,12.93,2.031,0,12.42,1.457,0,0,0,0,0,0
103,S04D17,Drift,17.92,0.06,13.01,2.036,0,12.38,1.462,0,0,0,0,0,0
104,S04D18,Drift,17.938,0.018,13.03,2.037,0,12.36,1.463,0,0,0,0,0,0
105,S04Q4,Quadrupole,18.1,0.162,13.29,2.05,0,12.17,1.477,0,0,-0.208382716,0,0,0
106,S04D19,Drift,18.13,0.03,13.36,2.052,0,12.13,1.479,0,0,0,0,0,0
107,S04D20,Drift,18.3,0.17,13.72,2.064,0,11.87,1.493,0,0,0,0,0,0
108,S04D21,Drift,18.325,0.025,13.78,2.066,0,11.83,1.495,0,0,0,0,0,0
109,S04K2,Kicker,18.375,0.05,13.89,2.07,0,11.75,1.5,0,0,0,0,0,0
110,S04D22,Drift,18.4,0.025,13.94,2.072,0,11.72,1.502,0,0,0,0,0,0
111,S04D23,Drift,18.41,0.01,13.97,2.072,0,11.7,1.503,0,0,0,0,0,0
112,S04D24,Drift,18.454,0.043,14.06,2.076,0,11.64,1.506,0,0,0,0,0,0
113,S04S2,Instrument,18.454,0,14.06,2.076,0,11.64,1.506,0,0,0,0,0,0
114,S04D25,Drift,18.53,0.077,14.23,2.081,0,11.53,1.513,0,0,0,0,0,0
